V1,V2,V3,V4,V5,V6,V7,V8,V9,Class
191.9928785,176.0,0.089884456,0.076794487,20.58852411,79.70542458,3.871352029,18.22649193,9.575087855,4
544.0394144999999,502.0,0.065275314,0.027925268,53.23943299,834.2727304999999,15.67020315,33.33114243,41.51472224,4
400.9948178,391.0,0.058119464,0.011170107,35.78006134,265.1497896,7.410545977,22.13147163,28.11424449,4
210.1787188,185.0,0.14974925,0.0851720669999999,39.89140922,361.7479803000001,9.0683179,26.86076164,29.49277954,4
209.1807379,178.0,0.149574717,0.099134702,40.29062098,474.4046993,11.77456906,25.92082787,30.84549927,4
231.7837876,197.0,0.132645023,0.07400196,33.46065297,409.6471413,12.24265234,26.99280739,19.77381319,4
231.7837876,197.0,0.132645023,0.07400196,33.46065297,409.6471413,12.24265234,26.99280739,19.77381319,4
280.1229064,250.0,0.0870919299999999,0.092851516,29.63751029,180.7612438,6.099069794,26.14209747,13.96326323,4
321.6468374,303.0,0.063355452,0.039793507,22.5678927,102.500309,4.541864424,21.83084106,5.720500629,4
180.6095533,152.0,0.165806279,0.227590934,34.2195504,94.35432796,2.757322257,31.2792778,13.87747773,4
252.4833478,223.0,0.12409291,0.0795870139999999,33.09633498,197.0125405,5.952699616,30.45487404,12.95638966,4
491.4724885,470.51642010000006,0.127409035,0.066322512,150.22402230000003,2657.9103670000004,17.69297831,47.5606308,142.496468,4
215.3729201,216.4132573,0.117809725,0.068416907,53.59960002,280.4454865,5.232230956,22.79053497,48.51297401,4
1197.76215,1535.85074,0.088488193,0.00418879,637.3496744,10814.05017,16.9672169,96.61039734,632.1651152000001,5
1402.877737,1647.939811,0.080983277,0.086568331,576.7703763999999,11852.48506,20.54974657,111.4359131,565.9029103999999,5
895.1874405999998,1270.666717,0.078888882,0.06562438,555.3523182,3612.968333,6.50572297,68.78166962,551.0764734,5
990.9789134,1111.814068,0.098785636,0.071209433,386.9870937,7659.742134,19.79327543,86.02512359999999,377.3045042,5
1178.274278,1496.736054,0.10384709,0.082379541,640.2759504,11071.9978,17.29254049,108.2869186,631.0524821,5
1428.839976,1461.750342,0.040840704,0.049567351,391.8460234,5574.002820000001,14.22498249,57.23147964,387.6439909,5
594.3156256,691.9720313999999,0.026005406,0.086568331,190.6766919,304.2707181,1.595741541,23.97571754,189.1633309,5
654.7984187999999,770.0,0.04162833,0.00243455,175.01968430000002,346.0913115,1.97744221,25.22233009,173.1927366,5
1336.158534,1500.0,0.056548668,0.050265482,375.0966033,4759.454546,12.68861009,78.44597625999998,366.8019779,5
623.9088141,649.3693973,0.1075122819999999,0.018849556,207.1116914,3344.432678,16.14796661,50.54747009,200.8487145,5
1064.103828,1084.247037,0.073478362,0.0,191.8979532,2937.971545,15.31007233,66.56362915,179.9836313,5
1524.609204,1385.664721,0.092327917,0.089360858,202.4800437,8785.028733,43.38713372,143.0921936,143.25778,5
1489.386712,1724.089894,0.052708943,-0.020943951,404.1262083,3053.96689,7.556963212999999,71.42758942,399.1942441,5
528.6992333000001,650.0,0.041015237,0.145211394,216.8113304,427.5340679,1.971917552,33.76516342,214.1659795,5
1475.371534,1600.0,0.071907565,-0.066322512,436.94360300000005,12655.34213,28.96333084,103.7327042,432.1297489,6
2664.583623,2600.0,0.200538331,0.208043247,1063.441427,174480.4762,164.07154330000003,418.6872864,977.5523672,6
2088.64887,2000.0,0.106988683,0.1054178869999999,520.2226492,40087.92098,77.0591612,204.0903473,478.5172232,6
2063.073212,2000.0,0.067195176,0.124267443,330.2716456,15381.09769,46.5710511,169.19798280000003,283.6395644,6
2447.772353,2400.0,0.08412487,0.220609617,596.0419555,37939.25557,63.65198829,261.348175,535.6894086,6
2686.435346,2329.840138,0.066147979,0.353254641,377.2533678,25369.03992,67.24668907,336.0751648,171.3872268,6
2896.582483,2800.0,0.083077672,0.184306769,583.2592575,31388.65288,53.81595316,298.5829773,501.0384944,6
1603.070348,1650.0,0.047647489,0.043284165,274.4261775,5824.895192,21.22572724,81.23957061999998,262.1256559,6
1908.177239,1850.0,0.073303829,0.225496539,325.1915423,8644.984237,26.58428376,208.739975,249.3534863,6
1823.032364,1800.0,0.069115038,0.157079633,385.5647043,13831.72489,35.87393953,157.5700073,351.8974774,6
2457.676736,2350.0,0.0815068759999999,0.271573232,515.2894771000001,27758.640260000004,53.86999249,289.5690613,426.2311599,6
1893.663712,1800.0,0.0919788519999999,0.20525072,362.8633213,15021.55389,41.39727828,217.8339691,290.2036403,6
1916.985365,1850.0,0.0791491629999999,0.06947018,253.6214551,13113.20309,51.70383985,160.0654602,196.730498,6
1941.367383,1949.118155,0.051798311,0.016500689,170.3314949,3212.077055,18.85779877,101.4558487,136.81932859999995,6
2212.178196,1700.0,0.043982297,0.105126801,120.6530096,12331.10309,102.2030294,120.2973175,-9.257696464,6
1746.577504,1666.148786,0.012391838,0.058451474,72.93105029,1402.231665,19.22681299,51.85476685,58.59576295,6
2461.450497,2100.0,0.121649449,0.37768925,450.5516668000001,35671.60629,79.17317572,436.0996399,113.19857009999998,6
1742.375702,1800.0,0.034208453,0.042586034,301.06035089999995,4406.154331000001,14.63545206,67.62532806,293.3669201,6
2073.028685,2100.0,0.061959188,-0.045378561,390.4825067,16640.723619999997,42.61579797,125.9004135,380.6447034,6
2480.592151,2300.0,0.045029495,0.136833813,185.4460437,5086.292497,27.42734434,178.6917419,49.59329022,6
1924.517895,1900.0,0.054454273,0.113795467,272.6180289,7481.59347,27.44350218,138.35926819999997,234.8984958,6
2545.419744,2600.0,0.069987703,0.048869219,745.4743692,39845.7737,53.45022625,154.1226044,729.3683949999999,6
